EntryDate,EntryTime,EntryPrice,Type,ExitDate,ExitTime,ExitPrice,Symbol,Pnl
01-12-2022,09:54:00,39.65,Sell,01-12-2022,10:03:00,51.55,43300PE,-297.5
02-12-2022,09:30:00,49.05,Sell,02-12-2022,15:15:00,46.75,43900CE,57.5
02-12-2022,09:30:00,49.65,Sell,02-12-2022,11:52:00,64.55,42200PE,-372.5
02-12-2022,11:52:00,84.5,Buy,02-12-2022,13:01:00,67.6,42400PE,-422.5
02-12-2022,12:48:00,49.65,Sell,02-12-2022,15:15:00,32.9,42200PE,418.75
05-12-2022,09:30:00,55.35,Sell,05-12-2022,12:16:00,71.95,43700CE,-415
05-12-2022,09:30:00,51.25,Sell,05-12-2022,09:59:00,66.6,42500PE,-383.75
05-12-2022,11:16:00,85.95,Buy,05-12-2022,14:04:00,77.35,43600CE,-215
05-12-2022,09:54:00,93.25,Buy,05-12-2022,10:23:00,93.2,42700PE,-1.25
05-12-2022,10:46:00,51.25,Sell,05-12-2022,15:15:00,37,42500PE,356.25
06-12-2022,09:30:00,50.3,Sell,06-12-2022,15:15:00,46.25,43800CE,101.25
06-12-2022,09:30:00,53.4,Sell,06-12-2022,11:10:00,69.4,42700PE,-400
06-12-2022,11:09:00,99.05,Buy,06-12-2022,12:28:00,89.15,42900PE,-247.5
06-12-2022,12:28:00,53.4,Sell,06-12-2022,12:40:00,69.4,42700PE,-400
07-12-2022,09:30:00,45,Sell,07-12-2022,09:51:00,58.5,43700CE,-337.5
07-12-2022,09:30:00,53.9,Sell,07-12-2022,10:54:00,70.05,42700PE,-403.75
07-12-2022,09:43:00,98.55,Buy,07-12-2022,10:36:00,88.7,43500CE,-246.25
07-12-2022,10:53:00,81.25,Buy,07-12-2022,11:29:00,81.2,42800PE,-1.25
07-12-2022,10:11:00,45,Sell,07-12-2022,15:15:00,18.6,43700CE,660
07-12-2022,11:43:00,53.9,Sell,07-12-2022,15:15:00,26.45,42700PE,686.25
08-12-2022,09:30:00,49.6,Sell,08-12-2022,09:50:00,64.5,43400CE,-372.5
08-12-2022,09:30:00,46.8,Sell,08-12-2022,15:15:00,0.25,43100PE,1163.75
08-12-2022,09:50:00,96.7,Buy,08-12-2022,10:42:00,106.3,43300CE,240
08-12-2022,12:40:00,49.6,Sell,08-12-2022,13:11:00,64.5,43400CE,-372.5
09-12-2022,09:30:00,45.7,Sell,09-12-2022,10:09:00,59.4,44400CE,-342.5
09-12-2022,09:30:00,58.75,Sell,09-12-2022,12:35:00,76.4,43000PE,-441.25
09-12-2022,10:05:00,91.85,Buy,09-12-2022,10:43:00,73.5,44200CE,-458.75
09-12-2022,10:47:00,100.3,Buy,09-12-2022,12:01:00,80.25,43200PE,-501.25
09-12-2022,10:25:00,45.7,Sell,09-12-2022,15:15:00,32.75,44400CE,323.75
09-12-2022,15:14:00,58.75,Sell,09-12-2022,15:15:00,51.7,43000PE,176.25
12-12-2022,09:30:00,49,Sell,12-12-2022,09:36:00,63.7,44000CE,-367.5
12-12-2022,09:30:00,52.1,Sell,12-12-2022,15:15:00,24.55,42800PE,688.75
12-12-2022,09:35:00,101.1,Buy,12-12-2022,15:15:00,171.65,43800CE,1763.75
13-12-2022,09:30:00,46.45,Sell,13-12-2022,11:31:00,60.4,44300CE,-348.75
13-12-2022,09:30:00,50.6,Sell,13-12-2022,15:15:00,40.25,43300PE,258.75
13-12-2022,10:21:00,108,Buy,13-12-2022,14:06:00,86.4,44100CE,-540
13-12-2022,12:48:00,46.45,Sell,13-12-2022,15:15:00,49.05,44300CE,-65
14-12-2022,09:30:00,47.95,Sell,14-12-2022,15:15:00,32.75,44400CE,380
14-12-2022,09:30:00,58.75,Sell,14-12-2022,15:15:00,47.3,43700PE,286.25
14-12-2022,10:04:00,90.6,Buy,14-12-2022,10:31:00,72.5,43800PE,-452.5
15-12-2022,09:30:00,32.8,Sell,15-12-2022,09:58:00,42.65,44200CE,-246.25
15-12-2022,09:30:00,42.85,Sell,15-12-2022,11:31:00,55.7,43900PE,-321.25
15-12-2022,09:46:00,75.45,Buy,15-12-2022,10:11:00,60.35,44100CE,-377.5
15-12-2022,09:33:00,83.5,Buy,15-12-2022,09:44:00,66.8,44000PE,-417.5
15-12-2022,10:07:00,32.8,Sell,15-12-2022,15:15:00,0.3,44200CE,812.5
16-12-2022,09:30:00,53.7,Sell,16-12-2022,15:15:00,29.45,44200CE,606.25
16-12-2022,09:30:00,51.95,Sell,16-12-2022,09:47:00,67.55,42500PE,-390
16-12-2022,09:35:00,101.85,Buy,16-12-2022,09:41:00,81.5,44000CE,-508.75
16-12-2022,09:46:00,98.1,Buy,16-12-2022,11:24:00,107.9,42800PE,245
16-12-2022,12:40:00,51.95,Sell,16-12-2022,13:52:00,67.55,42500PE,-390
19-12-2022,09:30:00,53.3,Sell,19-12-2022,10:07:00,69.75,43900CE,-411.25
19-12-2022,09:30:00,49.9,Sell,19-12-2022,15:15:00,21.7,42500PE,705
19-12-2022,10:05:00,99,Buy,19-12-2022,12:49:00,89.1,43700CE,-247.5
19-12-2022,12:49:00,53.3,Sell,19-12-2022,15:15:00,59.05,43900CE,-143.75
20-12-2022,09:30:00,46.65,Sell,20-12-2022,15:15:00,45.9,43800CE,18.75
20-12-2022,09:30:00,56.15,Sell,20-12-2022,09:36:00,73,42800PE,-421.25
20-12-2022,09:36:00,85.25,Buy,20-12-2022,12:22:00,119.2,42900PE,848.75
20-12-2022,14:22:00,56.15,Sell,20-12-2022,15:15:00,26.2,42800PE,748.75
21-12-2022,09:30:00,40.65,Sell,21-12-2022,15:15:00,17,43900CE,591.25
21-12-2022,09:30:00,54,Sell,21-12-2022,09:36:00,70.2,43300PE,-405
21-12-2022,09:35:00,84.45,Buy,21-12-2022,09:39:00,76,43400PE,-211.25
21-12-2022,09:39:00,54,Sell,21-12-2022,09:40:00,70.2,43300PE,-405
22-12-2022,09:30:00,51.4,Sell,22-12-2022,09:52:00,66.8,43000CE,-385
22-12-2022,09:30:00,48.9,Sell,22-12-2022,09:39:00,63.55,42000PE,-366.25
22-12-2022,09:32:00,80.35,Buy,22-12-2022,09:34:00,64.3,42900CE,-401.25
22-12-2022,09:31:00,87.05,Buy,22-12-2022,09:32:00,69.65,42200PE,-435
22-12-2022,09:43:00,48.9,Sell,22-12-2022,15:15:00,0.2,42000PE,1217.5
22-12-2022,09:53:00,51.4,Sell,22-12-2022,15:15:00,0.35,43000CE,1276.25
23-12-2022,09:30:00,55.55,Sell,23-12-2022,15:15:00,24.9,43100CE,766.25
23-12-2022,09:30:00,53.9,Sell,23-12-2022,14:25:00,70.05,40500PE,-403.75
23-12-2022,14:15:00,86.75,Buy,23-12-2022,14:32:00,78.1,40800PE,-216.25
23-12-2022,14:32:00,53.5,Sell,23-12-2022,15:15:00,51.95,40500PE,38.75
26-12-2022,09:30:00,48.65,Sell,26-12-2022,09:37:00,63.25,42800CE,-365
26-12-2022,09:30:00,53.1,Sell,26-12-2022,15:15:00,31.45,40900PE,541.25
26-12-2022,09:37:00,87.8,Buy,26-12-2022,15:14:00,255.05,42600CE,4181.25
27-12-2022,09:30:00,58.05,Sell,27-12-2022,15:15:00,38.9,43400CE,478.75
27-12-2022,09:30:00,58.95,Sell,27-12-2022,09:31:00,76.65,41600PE,-442.5
27-12-2022,09:31:00,88.65,Buy,27-12-2022,09:39:00,88.6,41800PE,-1.25
27-12-2022,09:41:00,58.95,Sell,27-12-2022,09:44:00,76.65,41600PE,-442.5
28-12-2022,09:30:00,48,Sell,28-12-2022,10:13:00,62.4,43300CE,-360
28-12-2022,09:30:00,56.65,Sell,28-12-2022,15:15:00,21.9,42000PE,868.75
28-12-2022,09:34:00,104.65,Buy,28-12-2022,10:22:00,104.6,43100CE,-1.25
28-12-2022,10:22:00,48,Sell,28-12-2022,10:52:00,62.4,43300CE,-360
29-12-2022,09:30:00,40.4,Sell,29-12-2022,13:47:00,52.5,42900CE,-302.5
29-12-2022,09:30:00,58.25,Sell,29-12-2022,09:36:00,75.75,42400PE,-437.5
29-12-2022,13:04:00,73.65,Buy,29-12-2022,13:05:00,58.4,42800CE,-381.25
29-12-2022,09:32:00,96.55,Buy,29-12-2022,10:36:00,86.9,42500PE,-241.25
29-12-2022,10:22:00,58.25,Sell,29-12-2022,15:15:00,0.45,42400PE,1445
29-12-2022,14:30:00,40.4,Sell,29-12-2022,14:35:00,52.5,42900CE,-302.5
30-12-2022,09:30:00,51.7,Sell,30-12-2022,15:15:00,30.2,44300CE,537.5
30-12-2022,09:30:00,55.45,Sell,30-12-2022,09:35:00,72.1,42100PE,-416.25
30-12-2022,09:33:00,85.35,Buy,30-12-2022,09:40:00,68.3,42300PE,-426.25
30-12-2022,09:40:00,55.45,Sell,30-12-2022,11:33:00,72.1,42100PE,-416.25
02-01-2023,09:30:00,51.4,Sell,02-01-2023,09:35:00,66.8,43900CE,-385
02-01-2023,09:30:00,56.15,Sell,02-01-2023,15:15:00,26.45,42100PE,742.5
02-01-2023,09:34:00,91.5,Buy,02-01-2023,12:29:00,100.15,43700CE,216.25
02-01-2023,14:04:00,51.4,Sell,02-01-2023,14:48:00,66.8,43900CE,-385
03-01-2023,09:30:00,57.3,Sell,03-01-2023,10:13:00,74.5,43900CE,-430
03-01-2023,09:30:00,59.2,Sell,03-01-2023,15:15:00,27.65,42600PE,788.75
03-01-2023,09:35:00,88.55,Buy,03-01-2023,11:39:00,79.7,43800CE,-221.25
03-01-2023,12:34:00,84.8,Buy,03-01-2023,12:44:00,67.85,42700PE,-423.75
03-01-2023,11:39:00,57.3,Sell,03-01-2023,14:22:00,74.5,43900CE,-430
04-01-2023,09:30:00,40.85,Sell,04-01-2023,15:15:00,10.75,44000CE,752.5
04-01-2023,09:30:00,47.8,Sell,04-01-2023,09:38:00,62.15,43000PE,-358.75
04-01-2023,09:37:00,93.45,Buy,04-01-2023,13:45:00,233.7,43200PE,3506.25
05-01-2023,09:30:00,57.5,Sell,05-01-2023,09:34:00,74.75,43300CE,-431.25
05-01-2023,09:30:00,58.1,Sell,05-01-2023,09:41:00,75.75,42800PE,-441.25
05-01-2023,09:34:00,96.35,Buy,05-01-2023,09:39:00,86.15,43200CE,-255
05-01-2023,09:40:00,97.85,Buy,05-01-2023,10:15:00,156.7,42900PE,1471.25
05-01-2023,09:39:00,57.5,Sell,05-01-2023,15:15:00,0.3,43300CE,1430
06-01-2023,09:30:00,51.95,Sell,06-01-2023,09:36:00,67.55,43500CE,-390
06-01-2023,09:30:00,55.05,Sell,06-01-2023,10:16:00,71.55,41300PE,-412.5
06-01-2023,09:35:00,90.85,Buy,06-01-2023,09:59:00,72.7,43300CE,-453.75
06-01-2023,10:07:00,87.45,Buy,06-01-2023,10:33:00,78.7,41500PE,-218.75
06-01-2023,09:51:00,51.95,Sell,06-01-2023,15:15:00,32.9,43500CE,476.25
06-01-2023,11:46:00,55.05,Sell,06-01-2023,12:30:00,71.55,41300PE,-412.5
09-01-2023,09:30:00,55,Sell,09-01-2023,10:04:00,71.5,43300CE,-412.5
09-01-2023,09:30:00,55.25,Sell,09-01-2023,15:15:00,19.9,41500PE,883.75
09-01-2023,09:44:00,94.35,Buy,09-01-2023,13:31:00,94.4,43100CE,1.25
09-01-2023,09:50:00,93.7,Buy,09-01-2023,09:52:00,74.95,41700PE,-468.75
09-01-2023,13:40:00,55,Sell,09-01-2023,15:15:00,53.8,43300CE,30
10-01-2023,09:30:00,55.25,Sell,10-01-2023,15:15:00,32.65,43000CE,565
10-01-2023,09:30:00,48.9,Sell,10-01-2023,09:33:00,63.55,41600PE,-366.25
10-01-2023,09:32:00,86,Buy,10-01-2023,09:48:00,77.4,41800PE,-215
10-01-2023,09:48:00,48.9,Sell,10-01-2023,09:52:00,63.55,41600PE,-366.25
11-01-2023,09:30:00,53.45,Sell,11-01-2023,09:38:00,69.5,42500CE,-401.25
11-01-2023,09:30:00,49.9,Sell,11-01-2023,15:15:00,6.75,41100PE,1078.75
11-01-2023,09:38:00,97.5,Buy,11-01-2023,09:42:00,136.5,42300CE,975
12-01-2023,09:30:00,51.55,Sell,12-01-2023,09:33:00,67,42500CE,-386.25
12-01-2023,09:30:00,50.9,Sell,12-01-2023,10:17:00,66.15,41800PE,-381.25
12-01-2023,09:33:00,86.9,Buy,12-01-2023,09:44:00,95.6,42400CE,217.5
12-01-2023,10:11:00,83.05,Buy,12-01-2023,10:12:00,66.45,41900PE,-415
12-01-2023,09:52:00,49.15,Sell,12-01-2023,15:15:00,0.25,42500CE,1222.5
12-01-2023,11:37:00,50.9,Sell,12-01-2023,11:45:00,66.15,41800PE,-381.25
13-01-2023,09:30:00,56.3,Sell,13-01-2023,09:37:00,73.2,43100CE,-422.5
13-01-2023,09:30:00,58.8,Sell,13-01-2023,15:15:00,25.35,40800PE,836.25
13-01-2023,09:34:00,98.2,Buy,13-01-2023,09:43:00,88.35,42900CE,-246.25
13-01-2023,10:06:00,92.25,Buy,13-01-2023,10:22:00,73.8,41000PE,-461.25
13-01-2023,09:43:00,56.3,Sell,13-01-2023,12:58:00,73.2,43100CE,-422.5
16-01-2023,09:30:00,59.55,Sell,16-01-2023,15:15:00,21.95,43300CE,940
16-01-2023,09:30:00,54,Sell,16-01-2023,09:49:00,70.2,41600PE,-405
16-01-2023,09:31:00,85.7,Buy,16-01-2023,10:11:00,68.55,41800PE,-428.75
16-01-2023,09:58:00,54,Sell,16-01-2023,11:19:00,70.2,41600PE,-405
17-01-2023,09:30:00,52.65,Sell,17-01-2023,15:15:00,31.7,43000CE,523.75
17-01-2023,09:30:00,50,Sell,17-01-2023,12:55:00,65,41500PE,-375
17-01-2023,09:59:00,101.55,Buy,17-01-2023,10:48:00,81.25,42800CE,-507.5
17-01-2023,09:33:00,90.2,Buy,17-01-2023,09:35:00,72.15,41700PE,-451.25
17-01-2023,13:53:00,50,Sell,17-01-2023,14:02:00,65,41500PE,-375
18-01-2023,09:30:00,51.75,Sell,18-01-2023,09:42:00,67.3,42700CE,-388.75
18-01-2023,09:30:00,53.8,Sell,18-01-2023,15:15:00,14.75,41700PE,976.25
18-01-2023,09:31:00,80.15,Buy,18-01-2023,09:32:00,64.1,42600CE,-401.25
18-01-2023,14:08:00,51.75,Sell,18-01-2023,14:16:00,67.3,42700CE,-388.75
19-01-2023,09:30:00,41.5,Sell,19-01-2023,09:38:00,53.95,42600CE,-311.25
19-01-2023,09:30:00,45.95,Sell,19-01-2023,15:15:00,0.35,42000PE,1140
19-01-2023,09:35:00,78.85,Buy,19-01-2023,09:40:00,94.7,42500CE,396.25
19-01-2023,10:04:00,41.5,Sell,19-01-2023,11:03:00,53.95,42600CE,-311.25
20-01-2023,09:30:00,49.05,Sell,20-01-2023,10:10:00,63.75,43300CE,-367.5
20-01-2023,09:30:00,57.1,Sell,20-01-2023,15:15:00,41.1,41600PE,400
20-01-2023,10:01:00,97.3,Buy,20-01-2023,11:53:00,87.6,43100CE,-242.5
20-01-2023,11:55:00,49.05,Sell,20-01-2023,15:15:00,34.95,43300CE,352.5
23-01-2023,09:30:00,57.3,Sell,23-01-2023,09:35:00,74.5,43300CE,-430
23-01-2023,09:30:00,57.6,Sell,23-01-2023,15:15:00,30.55,42200PE,676.25
23-01-2023,09:33:00,91.1,Buy,23-01-2023,11:15:00,91.1,43200CE,0
23-01-2023,11:17:00,57.3,Sell,23-01-2023,15:15:00,44,43300CE,332.5
24-01-2023,09:30:00,53.65,Sell,24-01-2023,09:37:00,69.75,43300CE,-402.5
24-01-2023,09:30:00,54.1,Sell,24-01-2023,11:16:00,70.35,42600PE,-406.25
24-01-2023,09:34:00,93.9,Buy,24-01-2023,09:54:00,75.1,43200CE,-470
24-01-2023,10:04:00,84.65,Buy,24-01-2023,15:02:00,109.95,42700PE,632.5
24-01-2023,09:54:00,53.65,Sell,24-01-2023,15:15:00,9.55,43300CE,1102.5
25-01-2023,09:30:00,56.35,Sell,25-01-2023,15:15:00,0.25,42700CE,1402.5
25-01-2023,09:30:00,52.7,Sell,25-01-2023,09:33:00,68.5,42400PE,-395
25-01-2023,09:33:00,99.8,Buy,25-01-2023,15:15:00,856.35,42500PE,18913.75
27-01-2023,09:30:00,55.1,Sell,27-01-2023,09:39:00,71.65,43000CE,-413.75
27-01-2023,09:30:00,58.9,Sell,27-01-2023,09:31:00,76.55,38000PE,-441.25
27-01-2023,09:32:00,91.9,Buy,27-01-2023,10:02:00,73.5,42700CE,-460
27-01-2023,09:31:00,98.05,Buy,27-01-2023,09:32:00,78.45,38500PE,-490
27-01-2023,09:32:00,58.9,Sell,27-01-2023,12:33:00,76.55,38000PE,-441.25
27-01-2023,09:47:00,55.1,Sell,27-01-2023,15:15:00,37.3,43000CE,445
30-01-2023,09:30:00,57.4,Sell,30-01-2023,15:15:00,32.75,43000CE,616.25
30-01-2023,09:30:00,59.3,Sell,30-01-2023,09:41:00,77.1,38000PE,-445
30-01-2023,09:37:00,89.7,Buy,30-01-2023,09:56:00,98.6,38400PE,222.5
30-01-2023,15:01:00,59.3,Sell,30-01-2023,15:15:00,36.35,38000PE,573.75
31-01-2023,09:30:00,58,Sell,31-01-2023,15:15:00,51,42600CE,175
31-01-2023,09:30:00,53.3,Sell,31-01-2023,15:15:00,22,38000PE,782.5
31-01-2023,09:35:00,96.45,Buy,31-01-2023,10:16:00,77.15,38500PE,-482.5
01-02-2023,09:30:00,59.05,Sell,01-02-2023,13:00:00,76.75,42600CE,-442.5
01-02-2023,09:30:00,54,Sell,01-02-2023,09:35:00,70.2,39400PE,-405
01-02-2023,12:26:00,90,Buy,01-02-2023,12:27:00,72,42400CE,-450
01-02-2023,09:33:00,88.7,Buy,01-02-2023,09:51:00,70.95,39700PE,-443.75
01-02-2023,09:51:00,54,Sell,01-02-2023,14:45:00,70.2,39400PE,-405
01-02-2023,13:10:00,59.05,Sell,01-02-2023,15:15:00,10.95,42600CE,1202.5
02-02-2023,09:30:00,53.85,Sell,02-02-2023,09:31:00,70,41100CE,-403.75
02-02-2023,09:30:00,51.75,Sell,02-02-2023,09:33:00,67.3,39000PE,-388.75
02-02-2023,09:31:00,94.3,Buy,02-02-2023,09:33:00,75.45,40900CE,-471.25
02-02-2023,09:33:00,93.5,Buy,02-02-2023,09:34:00,74.8,39300PE,-467.5
02-02-2023,09:33:00,53.85,Sell,02-02-2023,09:40:00,70,41100CE,-403.75
02-02-2023,09:34:00,51.75,Sell,02-02-2023,15:15:00,0.2,39000PE,1288.75
03-02-2023,09:30:00,54.7,Sell,03-02-2023,15:15:00,59.25,42500CE,-113.75
03-02-2023,09:30:00,57.5,Sell,03-02-2023,10:26:00,74.75,39200PE,-431.25
03-02-2023,14:32:00,91.9,Buy,03-02-2023,14:37:00,73.5,42300CE,-460
03-02-2023,09:38:00,95.85,Buy,03-02-2023,10:01:00,76.7,39600PE,-478.75
03-02-2023,13:41:00,57.5,Sell,03-02-2023,15:15:00,33.3,39200PE,605
06-02-2023,09:30:00,53.6,Sell,06-02-2023,09:41:00,69.7,42500CE,-402.5
06-02-2023,09:30:00,55.35,Sell,06-02-2023,09:34:00,71.95,39900PE,-415
06-02-2023,09:40:00,98.85,Buy,06-02-2023,09:50:00,89,42300CE,-246.25
06-02-2023,09:34:00,96.55,Buy,06-02-2023,09:40:00,77.25,40300PE,-482.5
06-02-2023,09:40:00,55.35,Sell,06-02-2023,15:15:00,38.55,39900PE,420
06-02-2023,09:52:00,53.6,Sell,06-02-2023,10:01:00,69.7,42500CE,-402.5
07-02-2023,09:30:00,48.6,Sell,07-02-2023,15:15:00,32.1,42400CE,412.5
07-02-2023,09:30:00,51.05,Sell,07-02-2023,12:51:00,66.35,40400PE,-382.5
07-02-2023,09:36:00,98.25,Buy,07-02-2023,10:04:00,78.6,40700PE,-491.25
07-02-2023,13:32:00,51.05,Sell,07-02-2023,15:15:00,35.45,40400PE,390
08-02-2023,09:30:00,50.7,Sell,08-02-2023,10:07:00,65.9,42200CE,-380
08-02-2023,09:30:00,53.55,Sell,08-02-2023,10:42:00,69.6,40900PE,-401.25
08-02-2023,09:36:00,79.7,Buy,08-02-2023,10:10:00,79.65,42100CE,-1.25
08-02-2023,10:11:00,95.05,Buy,08-02-2023,10:12:00,76.05,41100PE,-475
08-02-2023,10:10:00,50.7,Sell,08-02-2023,15:15:00,17.4,42200CE,832.5
08-02-2023,10:44:00,53.55,Sell,08-02-2023,10:48:00,69.6,40900PE,-401.25
09-02-2023,09:30:00,38.95,Sell,09-02-2023,15:15:00,0.25,41700CE,967.5
09-02-2023,09:30:00,57.15,Sell,09-02-2023,09:31:00,74.3,41100PE,-428.75
09-02-2023,09:36:00,106.3,Buy,09-02-2023,09:39:00,85.05,41500CE,-531.25
09-02-2023,09:31:00,93.65,Buy,09-02-2023,09:36:00,74.9,41200PE,-468.75
09-02-2023,09:33:00,57.15,Sell,09-02-2023,09:41:00,74.3,41100PE,-428.75
10-02-2023,09:30:00,47.9,Sell,10-02-2023,15:15:00,37.35,42500CE,263.75
10-02-2023,09:30:00,55.2,Sell,10-02-2023,15:15:00,43.3,40500PE,297.5
10-02-2023,10:10:00,90.1,Buy,10-02-2023,10:34:00,72.1,42300CE,-450
10-02-2023,09:35:00,87.85,Buy,10-02-2023,10:04:00,70.3,40700PE,-438.75
13-02-2023,09:30:00,53.75,Sell,13-02-2023,15:15:00,32.3,42200CE,536.25
13-02-2023,09:30:00,57.05,Sell,13-02-2023,09:56:00,74.15,40700PE,-427.5
13-02-2023,09:56:00,99.7,Buy,13-02-2023,10:39:00,109.6,40900PE,247.5
14-02-2023,09:30:00,45.55,Sell,14-02-2023,13:53:00,59.2,42000CE,-341.25
14-02-2023,09:30:00,59.95,Sell,14-02-2023,09:46:00,77.95,40700PE,-450
14-02-2023,12:16:00,91.1,Buy,14-02-2023,15:15:00,146.35,41800CE,1381.25
14-02-2023,09:46:00,88.1,Buy,14-02-2023,10:16:00,70.5,40800PE,-440
14-02-2023,09:51:00,59.95,Sell,14-02-2023,15:15:00,23.8,40700PE,903.75
15-02-2023,09:30:00,58.25,Sell,15-02-2023,10:08:00,75.75,41900CE,-437.5
15-02-2023,09:30:00,50.7,Sell,15-02-2023,15:15:00,15.7,41100PE,875
15-02-2023,10:07:00,98.85,Buy,15-02-2023,10:45:00,89,41800CE,-246.25
15-02-2023,09:38:00,104.8,Buy,15-02-2023,10:02:00,83.85,41300PE,-523.75
15-02-2023,10:10:00,58.25,Sell,15-02-2023,10:43:00,75.75,41900CE,-437.5
16-02-2023,09:30:00,50.9,Sell,16-02-2023,15:15:00,0.3,42100CE,1265
16-02-2023,09:30:00,56.8,Sell,16-02-2023,09:46:00,73.85,41800PE,-426.25
16-02-2023,09:32:00,103.35,Buy,16-02-2023,10:42:00,124.1,41900PE,518.75
16-02-2023,10:58:00,56.8,Sell,16-02-2023,11:39:00,73.85,41800PE,-426.25
17-02-2023,09:30:00,49.9,Sell,17-02-2023,15:15:00,39,42300CE,272.5
17-02-2023,09:30:00,54.2,Sell,17-02-2023,10:59:00,70.45,40500PE,-406.25
17-02-2023,09:46:00,93.15,Buy,17-02-2023,10:18:00,74.5,42100CE,-466.25
17-02-2023,10:59:00,89.3,Buy,17-02-2023,15:01:00,152,40700PE,1567.5
20-02-2023,09:30:00,51.9,Sell,20-02-2023,15:15:00,28.35,42000CE,588.75
20-02-2023,09:30:00,49.95,Sell,20-02-2023,09:36:00,64.95,40400PE,-375
20-02-2023,09:35:00,88.55,Buy,20-02-2023,09:38:00,88.55,40600PE,0
20-02-2023,09:41:00,49.95,Sell,20-02-2023,11:23:00,64.95,40400PE,-375
21-02-2023,09:30:00,53.05,Sell,21-02-2023,10:07:00,68.95,41400CE,-397.5
21-02-2023,09:30:00,59.55,Sell,21-02-2023,09:39:00,77.4,40000PE,-446.25
21-02-2023,10:04:00,90.2,Buy,21-02-2023,11:45:00,99.15,41200CE,223.75
21-02-2023,09:39:00,85.35,Buy,21-02-2023,10:03:00,68.3,40100PE,-426.25
21-02-2023,09:43:00,59.55,Sell,21-02-2023,15:15:00,33.65,40000PE,647.5
21-02-2023,12:10:00,53.05,Sell,21-02-2023,15:15:00,37.65,41400CE,385
22-02-2023,09:30:00,53.2,Sell,22-02-2023,15:15:00,13.6,40900CE,990
22-02-2023,09:30:00,51.25,Sell,22-02-2023,09:46:00,66.6,40000PE,-383.75
22-02-2023,09:43:00,99.75,Buy,22-02-2023,14:46:00,209.8,40200PE,2751.25
23-02-2023,09:30:00,41.4,Sell,23-02-2023,09:56:00,53.8,40200CE,-310
23-02-2023,09:30:00,51.5,Sell,23-02-2023,09:35:00,66.95,39500PE,-386.25
23-02-2023,09:55:00,104.1,Buy,23-02-2023,09:58:00,114.5,40000CE,260
23-02-2023,09:34:00,81.75,Buy,23-02-2023,09:51:00,106.4,39600PE,616.25
23-02-2023,09:54:00,51.5,Sell,23-02-2023,15:15:00,0.2,39500PE,1282.5
23-02-2023,10:53:00,41.4,Sell,23-02-2023,13:53:00,54.9,40200CE,-337.5
24-02-2023,09:30:00,56.2,Sell,24-02-2023,15:15:00,24.65,41200CE,788.75
24-02-2023,09:30:00,51.1,Sell,24-02-2023,09:35:00,66.45,39200PE,-383.75
24-02-2023,09:33:00,98.85,Buy,24-02-2023,11:33:00,108.8,39500PE,248.75
27-02-2023,09:30:00,56.5,Sell,27-02-2023,11:38:00,73.45,40900CE,-423.75
27-02-2023,09:30:00,50.85,Sell,27-02-2023,10:08:00,66.1,39100PE,-381.25
27-02-2023,11:38:00,82.1,Buy,27-02-2023,12:05:00,73.9,40800CE,-205
27-02-2023,09:41:00,83.65,Buy,27-02-2023,09:45:00,66.9,39300PE,-418.75
27-02-2023,11:06:00,50.85,Sell,27-02-2023,15:15:00,20.05,39100PE,770
27-02-2023,12:08:00,56.5,Sell,27-02-2023,15:15:00,62.2,40900CE,-142.5
28-02-2023,09:30:00,57.1,Sell,28-02-2023,15:15:00,28.6,40900CE,712.5
28-02-2023,09:30:00,49.9,Sell,28-02-2023,15:15:00,28.5,39500PE,535
28-02-2023,14:05:00,86.35,Buy,28-02-2023,14:27:00,69.1,39700PE,-431.25
01-03-2023,09:30:00,55.25,Sell,01-03-2023,09:38:00,71.8,40800CE,-413.75
01-03-2023,09:30:00,53.75,Sell,01-03-2023,15:15:00,12.75,40000PE,1025
01-03-2023,09:35:00,92.4,Buy,01-03-2023,09:53:00,83.15,40700CE,-231.25
02-03-2023,09:30:00,44.7,Sell,02-03-2023,10:04:00,58.1,40800CE,-335
02-03-2023,09:30:00,40.35,Sell,02-03-2023,15:15:00,0.2,40300PE,1003.75
02-03-2023,10:04:00,86,Buy,02-03-2023,10:07:00,68.8,40700CE,-430
02-03-2023,09:36:00,106.5,Buy,02-03-2023,09:37:00,85.2,40500PE,-532.5
02-03-2023,10:05:00,44.7,Sell,02-03-2023,15:15:00,0.25,40800CE,1111.25
03-03-2023,09:30:00,54.65,Sell,03-03-2023,09:51:00,71.05,41400CE,-410
03-03-2023,09:30:00,51.5,Sell,03-03-2023,15:15:00,27,40000PE,612.5
03-03-2023,09:46:00,82.15,Buy,03-03-2023,15:15:00,224.8,41300CE,3566.25
06-03-2023,09:30:00,51.1,Sell,06-03-2023,15:15:00,20.5,42100CE,765
06-03-2023,09:30:00,51.6,Sell,06-03-2023,11:09:00,67.1,40900PE,-387.5
06-03-2023,09:49:00,79.95,Buy,06-03-2023,10:37:00,63.95,42000CE,-400
06-03-2023,11:09:00,91.4,Buy,06-03-2023,13:15:00,91.4,41100PE,0
08-03-2023,09:30:00,56.4,Sell,08-03-2023,09:35:00,73.3,41500CE,-422.5
08-03-2023,09:30:00,56.2,Sell,08-03-2023,15:15:00,11.55,40700PE,1116.25
08-03-2023,09:35:00,92.4,Buy,08-03-2023,09:45:00,110.9,41400CE,462.5
