,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType
76,2019-05-23 10:27:00,2019-05-23 11:11:00,BANKNIFTY23MAY1931500PE,173.7,334.6,25,-1,-4022.500000000001,stoploss hit
77,2019-05-23 10:16:00,2019-05-23 11:23:00,BANKNIFTY23MAY1931400PE,202.6,436.7,25,-1,-5852.5,stoploss hit
78,2019-05-23 09:53:00,2019-05-23 11:52:00,BANKNIFTY23MAY1931300PE,215.1,400.8,25,-1,-4642.5,stoploss hit
79,2019-05-23 13:19:00,2019-05-23 13:42:00,BANKNIFTY23MAY1931000PE,102.85,206.35,25,-1,-2587.5,stoploss hit
80,2019-05-23 12:54:00,2019-05-23 13:54:00,BANKNIFTY23MAY1930900PE,107.65,196.45,25,-1,-2219.9999999999995,stoploss hit
81,2019-05-23 09:31:00,2019-05-23 13:56:00,BANKNIFTY23MAY1931300CE,319.45,10.05,25,-1,7734.999999999999,maxposition hit
82,2019-05-23 11:12:00,2019-05-23 14:51:00,BANKNIFTY23MAY1931200CE,241.25,2.2,25,-1,5976.25,maxposition hit
83,2019-05-23 12:31:00,2019-05-23 14:56:00,BANKNIFTY23MAY1930800PE,124.9,265.0,25,-1,-3502.5,stoploss hit
84,2019-05-23 11:23:00,2019-05-23 14:56:00,BANKNIFTY23MAY1931100CE,202.95,1.85,25,-1,5027.5,maxposition hit
85,2019-05-23 11:53:00,2019-05-23 15:02:00,BANKNIFTY23MAY1931000CE,206.0,1.85,25,-1,5103.75,maxposition hit
86,2019-05-23 12:29:00,2019-05-23 15:03:00,BANKNIFTY23MAY1930900CE,161.4,1.5,25,-1,3997.5,maxposition hit
87,2019-05-23 15:03:00,2019-05-23 15:04:00,BANKNIFTY23MAY1930400CE,28.85,60.0,25,-1,-778.75,stoploss hit
88,2019-05-23 10:27:00,2019-05-23 15:20:00,BANKNIFTY23MAY1928100PE,2.55,0.2,25,1,-58.74999999999999,expiry over
89,2019-05-23 10:45:00,2019-05-23 15:20:00,BANKNIFTY23MAY1929100PE,2.9,0.25,25,1,-66.25,expiry over
90,2019-05-23 11:23:00,2019-05-23 15:20:00,BANKNIFTY23MAY1932400CE,4.7,0.1,25,1,-115.00000000000001,expiry over
91,2019-05-23 11:53:00,2019-05-23 15:20:00,BANKNIFTY23MAY1932400CE,4.05,0.1,25,1,-98.75,expiry over
92,2019-05-23 12:29:00,2019-05-23 15:20:00,BANKNIFTY23MAY1932400CE,2.7,0.1,25,1,-65.0,expiry over
93,2019-05-23 13:56:00,2019-05-23 15:20:00,BANKNIFTY23MAY1930800CE,94.4,0.2,25,-1,2355.0,expiry over
94,2019-05-23 14:51:00,2019-05-23 15:20:00,BANKNIFTY23MAY1930700CE,46.7,0.45,25,-1,1156.25,expiry over
95,2019-05-23 14:56:00,2019-05-23 15:20:00,BANKNIFTY23MAY1930600CE,38.25,0.65,25,-1,940.0,expiry over
96,2019-05-23 15:02:00,2019-05-23 15:20:00,BANKNIFTY23MAY1930500CE,24.4,1.7,25,-1,567.5,expiry over
97,2019-05-23 15:13:00,2019-05-23 15:20:00,BANKNIFTY23MAY1930400CE,9.3,9.35,25,-1,-1.2499999999999734,expiry over
98,2019-05-30 13:14:00,2019-05-30 14:52:00,BANKNIFTY30MAY1931500PE,36.45,68.85,25,-1,-809.9999999999998,stoploss hit
99,2019-05-30 09:42:00,2019-05-30 15:20:00,BANKNIFTY30MAY1931300PE,72.4,0.15,25,-1,1806.25,expiry over
100,2019-05-30 10:19:00,2019-05-30 15:20:00,BANKNIFTY30MAY1931400PE,65.55,0.2,25,-1,1633.7499999999998,expiry over
101,2019-05-30 13:14:00,2019-05-30 15:20:00,BANKNIFTY30MAY1931200PE,4.05,0.15,25,1,-97.5,expiry over
102,2019-05-30 15:06:00,2019-05-30 15:20:00,BANKNIFTY30MAY1931500PE,5.95,0.6,25,-1,133.75,expiry over
103,2019-06-06 09:32:00,2019-06-06 13:39:00,BANKNIFTY06JUN1931500CE,113.25,1.0,25,-1,2806.25,maxposition hit
104,2019-06-06 11:44:00,2019-06-06 15:04:00,BANKNIFTY06JUN1931400CE,104.1,0.25,25,-1,2596.25,maxposition hit
105,2019-06-06 12:15:00,2019-06-06 15:20:00,BANKNIFTY06JUN1931700CE,3.0,0.1,25,1,-72.5,expiry over
106,2019-06-06 12:15:00,2019-06-06 15:20:00,BANKNIFTY06JUN1931300CE,71.0,0.05,25,-1,1773.75,expiry over
107,2019-06-06 12:39:00,2019-06-06 15:20:00,BANKNIFTY06JUN1931600CE,2.5,0.05,25,1,-61.25000000000001,expiry over
108,2019-06-06 12:39:00,2019-06-06 15:20:00,BANKNIFTY06JUN1931200CE,55.15,0.1,25,-1,1376.25,expiry over
109,2019-06-06 13:31:00,2019-06-06 15:20:00,BANKNIFTY06JUN1931400CE,2.7,0.1,25,1,-65.0,expiry over
110,2019-06-06 13:31:00,2019-06-06 15:20:00,BANKNIFTY06JUN1931100CE,38.9,0.05,25,-1,971.25,expiry over
111,2019-06-06 13:39:00,2019-06-06 15:20:00,BANKNIFTY06JUN1931000CE,36.35,0.1,25,-1,906.25,expiry over
112,2019-06-06 15:04:00,2019-06-06 15:20:00,BANKNIFTY06JUN1930900CE,3.95,0.45,25,-1,87.5,expiry over
113,2019-06-13 11:31:00,2019-06-13 13:15:00,BANKNIFTY13JUN1930700CE,54.0,99.85,25,-1,-1146.2499999999998,stoploss hit
114,2019-06-13 10:00:00,2019-06-13 14:15:00,BANKNIFTY13JUN1930800CE,58.65,119.9,25,-1,-1531.2500000000002,stoploss hit
115,2019-06-13 09:34:00,2019-06-13 15:20:00,BANKNIFTY13JUN1930900CE,53.95,63.9,25,-1,-248.7499999999999,expiry over
116,2019-06-13 11:31:00,2019-06-13 15:20:00,BANKNIFTY13JUN1931000CE,3.95,0.4,25,1,-88.75,expiry over
117,2019-06-13 14:16:00,2019-06-13 15:20:00,BANKNIFTY13JUN1930900PE,19.8,0.05,25,-1,493.75,expiry over
118,2019-06-20 15:07:00,2019-06-20 15:09:00,BANKNIFTY20JUN1930800CE,0.9,2.3,25,-1,-35.0,stoploss hit
119,2019-06-20 09:43:00,2019-06-20 15:20:00,BANKNIFTY20JUN1930300PE,73.85,0.1,25,-1,1843.75,expiry over
120,2019-06-20 10:10:00,2019-06-20 15:20:00,BANKNIFTY20JUN1930400PE,60.65,0.05,25,-1,1515.0,expiry over
121,2019-06-20 12:37:00,2019-06-20 15:20:00,BANKNIFTY20JUN1930100PE,3.1,0.1,25,1,-75.0,expiry over
122,2019-06-20 12:37:00,2019-06-20 15:20:00,BANKNIFTY20JUN1930500PE,54.95,0.1,25,-1,1371.25,expiry over
123,2019-06-20 14:08:00,2019-06-20 15:20:00,BANKNIFTY20JUN1930400PE,4.75,0.05,25,1,-117.5,expiry over
124,2019-06-20 14:08:00,2019-06-20 15:20:00,BANKNIFTY20JUN1930600PE,25.65,0.05,25,-1,640.0,expiry over
125,2019-06-20 15:01:00,2019-06-20 15:20:00,BANKNIFTY20JUN1930700PE,6.1,0.2,25,1,-147.5,expiry over
126,2019-06-20 15:01:00,2019-06-20 15:20:00,BANKNIFTY20JUN1930700PE,6.1,0.2,25,-1,147.5,expiry over
127,2019-06-27 09:42:00,2019-06-27 12:32:00,BANKNIFTY27JUN1931300CE,78.6,141.8,25,-1,-1580.0000000000005,stoploss hit
128,2019-06-27 12:49:00,2019-06-27 13:46:00,BANKNIFTY27JUN1931400PE,54.05,99.9,25,-1,-1146.2500000000002,stoploss hit
129,2019-06-27 10:19:00,2019-06-27 14:11:00,BANKNIFTY27JUN1931300PE,68.3,143.0,25,-1,-1867.5,stoploss hit
130,2019-06-27 14:08:00,2019-06-27 14:24:00,BANKNIFTY27JUN1931300CE,32.75,70.0,25,-1,-931.25,stoploss hit
131,2019-06-27 14:26:00,2019-06-27 15:02:00,BANKNIFTY27JUN1931300PE,17.75,36.2,25,-1,-461.25000000000006,stoploss hit
132,2019-06-27 15:04:00,2019-06-27 15:20:00,BANKNIFTY27JUN1931300CE,9.15,0.25,25,-1,222.5,expiry over
133,2019-07-04 11:08:00,2019-07-04 15:20:00,BANKNIFTY04JUL1931600CE,58.5,0.05,25,-1,1461.25,expiry over
134,2019-07-04 15:17:00,2019-07-04 15:20:00,BANKNIFTY04JUL1931500CE,0.3,0.3,25,-1,-0.0,expiry over
135,2019-07-11 10:36:00,2019-07-11 15:20:00,BANKNIFTY11JUL1930600PE,46.55,0.05,25,-1,1162.5,expiry over
136,2019-07-11 14:23:00,2019-07-11 15:20:00,BANKNIFTY11JUL1930700PE,12.1,0.85,25,-1,281.25,expiry over
137,2019-07-18 11:10:00,2019-07-18 15:20:00,BANKNIFTY18JUL1930700CE,37.35,0.1,25,-1,931.25,expiry over
138,2019-07-18 13:14:00,2019-07-18 15:20:00,BANKNIFTY18JUL1930600CE,28.4,0.1,25,-1,707.4999999999999,expiry over
139,2019-07-18 15:06:00,2019-07-18 15:20:00,BANKNIFTY18JUL1930400CE,41.75,5.9,25,1,-896.25,expiry over
140,2019-07-18 15:06:00,2019-07-18 15:20:00,BANKNIFTY18JUL1930500CE,0.75,0.1,25,-1,16.25,expiry over
141,2019-07-25 09:37:00,2019-07-25 12:13:00,BANKNIFTY25JUL1929100PE,60.9,131.8,25,-1,-1772.5000000000002,stoploss hit
142,2019-07-25 14:33:00,2019-07-25 14:51:00,BANKNIFTY25JUL1929100PE,26.5,49.0,25,-1,-562.5,stoploss hit
143,2019-07-25 12:11:00,2019-07-25 15:20:00,BANKNIFTY25JUL1929100CE,46.85,0.25,25,-1,1165.0,expiry over
144,2019-08-01 13:58:00,2019-08-01 14:01:00,BANKNIFTY01AUG1928300PE,13.5,24.95,25,-1,-286.25,stoploss hit
145,2019-08-01 14:06:00,2019-08-01 14:28:00,BANKNIFTY01AUG1928300PE,21.25,40.5,25,-1,-481.25,stoploss hit
146,2019-08-01 09:44:00,2019-08-01 14:30:00,BANKNIFTY01AUG1928800CE,64.65,0.7,25,-1,1598.75,maxposition hit
147,2019-08-01 10:23:00,2019-08-01 14:47:00,BANKNIFTY01AUG1928700CE,69.75,0.45,25,-1,1732.5,maxposition hit
148,2019-08-01 14:47:00,2019-08-01 14:58:00,BANKNIFTY01AUG1928200CE,10.65,29.6,25,-1,-473.75000000000006,stoploss hit
149,2019-08-01 14:30:00,2019-08-01 15:13:00,BANKNIFTY01AUG1928300CE,17.65,42.0,25,-1,-608.75,stoploss hit
150,2019-08-01 11:00:00,2019-08-01 15:20:00,BANKNIFTY01AUG1929000CE,4.05,0.15,25,1,-97.5,expiry over
151,2019-08-01 11:00:00,2019-08-01 15:20:00,BANKNIFTY01AUG1928600CE,65.55,0.05,25,-1,1637.5,expiry over
152,2019-08-01 13:14:00,2019-08-01 15:20:00,BANKNIFTY01AUG1928800CE,3.1,0.1,25,1,-75.0,expiry over
153,2019-08-01 13:14:00,2019-08-01 15:20:00,BANKNIFTY01AUG1928500CE,35.1,0.1,25,-1,875.0,expiry over
154,2019-08-01 13:57:00,2019-08-01 15:20:00,BANKNIFTY01AUG1928600CE,4.2,0.05,25,1,-103.75000000000001,expiry over
155,2019-08-01 13:57:00,2019-08-01 15:20:00,BANKNIFTY01AUG1928400CE,30.95,0.5,25,-1,761.25,expiry over
156,2019-08-01 15:07:00,2019-08-01 15:20:00,BANKNIFTY01AUG1928300PE,5.8,0.3,25,-1,137.5,expiry over
157,2019-08-08 09:45:00,2019-08-08 10:19:00,BANKNIFTY08AUG1927600CE,90.25,163.55,25,-1,-1832.5000000000002,stoploss hit
158,2019-08-08 10:28:00,2019-08-08 10:58:00,BANKNIFTY08AUG1927700PE,81.8,150.55,25,-1,-1718.7500000000005,stoploss hit
159,2019-08-08 13:34:00,2019-08-08 14:19:00,BANKNIFTY08AUG1927700PE,49.4,109.8,25,-1,-1510.0,stoploss hit
160,2019-08-08 09:34:00,2019-08-08 14:28:00,BANKNIFTY08AUG1927700CE,95.05,184.45,25,-1,-2235.0,stoploss hit
161,2019-08-08 14:27:00,2019-08-08 15:20:00,BANKNIFTY08AUG1927700PE,42.15,0.1,25,-1,1051.25,expiry over
162,2019-08-08 14:28:00,2019-08-08 15:20:00,BANKNIFTY08AUG1927800PE,37.2,0.05,25,-1,928.7500000000001,expiry over
163,2019-08-08 14:31:00,2019-08-08 15:20:00,BANKNIFTY08AUG1927400PE,2.75,0.05,25,1,-67.5,expiry over
164,2019-08-08 14:31:00,2019-08-08 15:20:00,BANKNIFTY08AUG1927900PE,51.45,0.1,25,-1,1283.75,expiry over
165,2019-08-08 15:03:00,2019-08-08 15:20:00,BANKNIFTY08AUG1928000PE,12.55,0.1,25,1,-311.25,expiry over
166,2019-08-08 15:03:00,2019-08-08 15:20:00,BANKNIFTY08AUG1928000PE,12.55,0.1,25,-1,311.25,expiry over
167,2019-08-08 15:20:00,2019-08-08 15:20:00,BANKNIFTY08AUG1928200PE,83.1,83.1,25,1,0.0,expiry over
168,2019-08-08 15:20:00,2019-08-08 15:20:00,BANKNIFTY08AUG1928100PE,1.6,1.6,25,-1,-0.0,expiry over
169,2019-08-14 10:17:00,2019-08-14 15:20:00,BANKNIFTY14AUG1927800PE,97.35,0.05,25,-1,2432.5,expiry over
170,2019-08-14 10:26:00,2019-08-14 15:20:00,BANKNIFTY14AUG1927900PE,95.0,0.15,25,-1,2371.25,expiry over
171,2019-08-14 11:21:00,2019-08-14 15:20:00,BANKNIFTY14AUG1927400PE,3.75,0.05,25,1,-92.5,expiry over
172,2019-08-14 11:21:00,2019-08-14 15:20:00,BANKNIFTY14AUG1928000PE,79.4,0.75,25,-1,1966.2500000000002,expiry over
173,2019-08-22 09:31:00,2019-08-22 15:03:00,BANKNIFTY22AUG1927600CE,101.75,0.35,25,-1,2535.0,maxposition hit
174,2019-08-22 10:37:00,2019-08-22 15:20:00,BANKNIFTY22AUG1927500CE,85.15,0.1,25,-1,2126.2500000000005,expiry over
175,2019-08-22 14:00:00,2019-08-22 15:20:00,BANKNIFTY22AUG1927700CE,3.2,0.15,25,1,-76.25,expiry over
176,2019-08-22 14:00:00,2019-08-22 15:20:00,BANKNIFTY22AUG1927400CE,48.65,0.1,25,-1,1213.75,expiry over
177,2019-08-22 14:04:00,2019-08-22 15:20:00,BANKNIFTY22AUG1927600CE,5.7,0.15,25,1,-138.75,expiry over
178,2019-08-22 14:04:00,2019-08-22 15:20:00,BANKNIFTY22AUG1927300CE,63.9,0.1,25,-1,1595.0,expiry over
179,2019-08-22 15:00:00,2019-08-22 15:20:00,BANKNIFTY22AUG1927200CE,10.05,0.05,25,1,-250.0,expiry over
180,2019-08-22 15:00:00,2019-08-22 15:20:00,BANKNIFTY22AUG1927200CE,10.05,0.05,25,-1,250.0,expiry over
181,2019-08-22 15:03:00,2019-08-22 15:20:00,BANKNIFTY22AUG1927100CE,8.45,0.15,25,-1,207.49999999999997,expiry over
182,2019-08-29 09:55:00,2019-08-29 10:39:00,BANKNIFTY29AUG1927600PE,88.5,168.6,25,-1,-2002.4999999999998,stoploss hit
183,2019-08-29 10:35:00,2019-08-29 15:20:00,BANKNIFTY29AUG1927600CE,84.2,0.1,25,-1,2102.5,expiry over
184,2019-08-29 11:40:00,2019-08-29 15:20:00,BANKNIFTY29AUG1927500CE,92.0,0.05,25,-1,2298.75,expiry over
185,2019-08-29 12:20:00,2019-08-29 15:20:00,BANKNIFTY29AUG1928000CE,2.6,0.05,25,1,-63.75000000000001,expiry over
186,2019-08-29 12:20:00,2019-08-29 15:20:00,BANKNIFTY29AUG1927400CE,93.5,0.2,25,-1,2332.5,expiry over
187,2019-08-29 15:12:00,2019-08-29 15:20:00,BANKNIFTY29AUG1927300CE,3.6,3.35,25,1,-6.25,expiry over
188,2019-08-29 15:12:00,2019-08-29 15:20:00,BANKNIFTY29AUG1927300CE,3.6,3.35,25,-1,6.25,expiry over
189,2019-09-05 10:28:00,2019-09-05 11:40:00,BANKNIFTY05SEP1927100PE,79.5,155.35,25,-1,-1896.2499999999998,stoploss hit
190,2019-09-05 13:06:00,2019-09-05 13:15:00,BANKNIFTY05SEP1926900CE,61.3,118.05,25,-1,-1418.75,stoploss hit
191,2019-09-05 09:41:00,2019-09-05 15:20:00,BANKNIFTY05SEP1927100CE,113.5,0.05,25,-1,2836.25,expiry over
192,2019-09-05 11:53:00,2019-09-05 15:20:00,BANKNIFTY05SEP1927000CE,86.0,0.1,25,-1,2147.5,expiry over
193,2019-09-05 13:06:00,2019-09-05 15:20:00,BANKNIFTY05SEP1927400CE,3.0,0.1,25,1,-72.5,expiry over
194,2019-09-12 10:00:00,2019-09-12 11:32:00,BANKNIFTY12SEP1928000PE,70.0,162.1,25,-1,-2302.5,stoploss hit
195,2019-09-12 09:33:00,2019-09-12 15:20:00,BANKNIFTY12SEP1927900PE,70.35,77.85,25,-1,-187.5,expiry over
196,2019-09-12 15:11:00,2019-09-12 15:20:00,BANKNIFTY12SEP1927900CE,0.6,0.15,25,-1,11.249999999999998,expiry over
197,2019-09-19 09:39:00,2019-09-19 13:59:00,BANKNIFTY19SEP1926900PE,101.7,187.15,25,-1,-2136.25,stoploss hit
198,2019-09-19 14:47:00,2019-09-19 14:57:00,BANKNIFTY19SEP1926700CE,18.0,38.35,25,-1,-508.75000000000006,stoploss hit
199,2019-09-19 10:01:00,2019-09-19 15:20:00,BANKNIFTY19SEP1926900CE,90.85,0.15,25,-1,2267.4999999999995,expiry over
200,2019-09-19 12:41:00,2019-09-19 15:20:00,BANKNIFTY19SEP1926800CE,58.3,1.0,25,-1,1432.5,expiry over
201,2019-09-19 14:47:00,2019-09-19 15:20:00,BANKNIFTY19SEP1926800CE,3.6,1.0,25,1,-65.0,expiry over
202,2019-09-26 09:32:00,2019-09-26 10:22:00,BANKNIFTY26SEP1929800PE,97.95,21.35,25,-1,1914.9999999999998,maxposition hit
203,2019-09-26 09:36:00,2019-09-26 10:23:00,BANKNIFTY26SEP1929900PE,107.65,37.5,25,-1,1753.7500000000002,maxposition hit
204,2019-09-26 10:01:00,2019-09-26 10:23:00,BANKNIFTY26SEP1930000PE,110.7,49.9,25,-1,1520.0,maxposition hit
205,2019-09-26 10:22:00,2019-09-26 10:49:00,BANKNIFTY26SEP1930300PE,106.95,207.75,25,-1,-2520.0,stoploss hit
206,2019-09-26 10:23:00,2019-09-26 10:49:00,BANKNIFTY26SEP1930400PE,142.85,269.5,25,-1,-3166.25,stoploss hit
207,2019-09-26 10:23:00,2019-09-26 10:49:00,BANKNIFTY26SEP1930500PE,178.5,332.85,25,-1,-3858.7500000000005,stoploss hit
